handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_9d472836-851d-4303-9d35-46417782b786,Product,❤️ Carteira Madison – Couro Vegano Cereja (GUNAS NEW YORK),"<div><h5><strong style=""background-color: transparent; font-size: 16px;"">Elegância vibrante em um clássico repaginado.</strong></h5><p>A Madison Cherry combina a sofisticação da textura croco com o brilho luxuoso do acabamento <em>patent leather</em>, agora em um tom cereja profundo e irresistível. Um acessório funcional com design autoral e propósito ético — ideal para quem quer marcar presença com refinamento.</p><p>📐 <strong>Dimensões</strong></p><ul>	<li>	<p>14 cm (Largura) x 9 cm (Altura) x 3,3 cm (Profundidade)</p>	</li></ul><p>🌿 <strong>Materiais &amp; Estrutura</strong></p><ul>	<li>	<p>Couro vegano premium de microfibra com acabamento brilhante (<em>patent leather</em>)</p>	</li>	<li>	<p>Detalhe com logotipo metálico personalizado</p>	</li>	<li>	<p>Estrutura firme e costura reforçada</p>	</li></ul><p>💼 <strong>Funcionalidades</strong></p><ul>	<li>	<p>5 slots para cartões</p>	</li>	<li>	<p>4 bolsos tipo ""slip""</p>	</li>	<li>	<p>1 compartimento dobrável (bifold)</p>	</li>	<li>	<p>1 bolso com zíper para moedas ou itens pequenos</p>	</li>	<li>	<p>Compacta, funcional e cheia de estilo</p>	</li></ul></div>",b72832_6901c0f6cd1042bdb1987ebc866b1df5~mv2.jpg;b72832_29d32b08948444289d49f07f0771ae39~mv2.jpg;b72832_5851153b200745f69946c28ddd89b4d1~mv2.jpg;b72832_70537acf86a44dbf82e1e370a7ecd5ac~mv2.jpg,Vista-se bem!,cde40678,Imported from USA,1475.99,,true,PERCENT,0.0,39,,648.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a5e39b06-8c90-4861-9746-75b57093a354,Product,👜 Bolsa Jane – Marrom Claro com Necessaire (GUNAS NEW YORK),"<div><p><strong>Minimalismo elegante com poder e funcionalidade.</strong><br>A Jane é a expressão do clássico atemporal reinventado com consciência. Seu design estruturado em tom marrom claro oferece versatilidade e sofisticação para o dia a dia. Acompanha nécessaire removível e acabamento refinado em couro vegano de microfibra com textura tipo saffiano.</p><p>&nbsp;</p><p>📐 <strong>Dimensões</strong></p><ul>	<li>	<p>34,3 cm (Largura) x 24,7 cm (Altura) x 14 cm (Profundidade)</p>	</li>	<li>	<p>Alça de mão: 10,1 cm | Alça longa ajustável e removível: até 50,8 cm</p>	</li></ul><p>🌿 <strong>Materiais &amp; Estrutura</strong></p><ul>	<li>	<p>Couro vegano ecológico de alta qualidade (Eco-PU)</p>	</li>	<li>	<p>Zíper de luxo da marca YKK</p>	</li>	<li>	<p>Ferragens com banho de ouro 24K</p>	</li>	<li>	<p>Interior com bolsos organizadores e nécessaire removível</p>	</li>	<li>	<p>Forro interno suave e livre de toxinas</p>	</li>	<li>	<p>Acompanha <em>dust bag</em> para proteção e armazenamento</p>	</li></ul><p>💼 <strong>Funcionalidades</strong></p><ul>	<li>	<p>Espaçosa e elegante: ideal para trabalho, compromissos e viagens curtas</p>	</li>	<li>	<p>Alça longa ajustável para uso no ombro ou transversal</p>	</li>	<li>	<p>Estrutura firme e base reta para estabilidade</p>	</li>	<li>	<p>Visual minimalista com detalhes de luxo</p>	</li></ul></div>",b72832_81f7bfc848494aa6a975d507ce3d7946~mv2.jpg;b72832_901c3475aea3440ca4fb6a6808630f7d~mv2.jpg;b72832_96c7e16cdc5a45c3977fa2e768848f46~mv2.jpg;b72832_d71a122e841a47d1aa9e860823088ed9~mv2.jpg;b72832_626f0342dc434fff9ed965fd582bf19e~mv2.jpg,Vista-se bem!,2b959933#5,Imported from USA,2742.99,,true,PERCENT,0.0,21,,1065.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eea90c43-7320-4a18-8f70-1bacf72c3b7a,Product,💚 Carteira Madison – Couro Vegano Verde (GUNAS NEW YORK),"<div><div><p>Uma carteira com presença, praticidade e valores.</p><p>A Madison traz sofisticação em verde profundo com textura croco e acabamento brilhante. Com interior funcional e design autoral da GUNAS New York, é perfeita para quem busca elegância em cada detalhe.</p><p>&nbsp;</p><p>📐 <strong>Dimensões</strong></p><ul>	<li>	<p>14 cm (Largura) x 9 cm (Altura) x 3,3 cm (Profundidade)</p>	</li></ul><p>🌿 <strong>Materiais &amp; Estrutura</strong></p><ul>	<li>	<p>Couro vegano de microfibra com acabamento <em>patent leather</em> (brilho refinado)</p>	</li>	<li>	<p>Ferragens metálicas personalizadas com o logo da marca</p>	</li>	<li>	<p>Estrutura firme e bem segmentada</p>	</li></ul><p>💼 <strong>Funcionalidades</strong></p><ul>	<li>	<p>5 slots para cartões</p>	</li>	<li>	<p>4 bolsos tipo ""slip"" (versáteis para documentos, notas ou recibos)</p>	</li>	<li>	<p>1 compartimento dobrável (bifold)</p>	</li>	<li>	<p>1 bolso com zíper para moedas</p>	</li>	<li>	<p>Fecho com zíper superior</p>	</li>	<li>	<p>Formato compacto com excelente capacidade</p>	</li></ul></div></div>",b72832_221c04a2e9ef4cc78f24bb3e7624b3f2~mv2.jpg;b72832_729451b4728a4808adf744e9ae992bee~mv2.jpg;b72832_56736ac667e6494490be745de8d23c2f~mv2.jpg;b72832_4ee232f026a3470baff72cf1e45a019a~mv2.jpg,Vista-se bem!,7e3844df,Imported from USA,1475.99,,true,PERCENT,0.0,41,,648.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f9c2d629-16a1-4928-aadb-7b830645c301,Product,🖤 Bolsa Sweetheart – Branco e Preto (GUNAS NEW YORK),"<p>Uma declaração de estilo com alma ética.</p><p>A bolsa Sweetheart é puro encanto em formato de coração, com couro vegano preto e branco, alça dupla e acabamento refinado. Feita para quem carrega beleza e propósito em cada detalhe.</p><div><p>&nbsp;</p><p>📐 <strong>Dimensões</strong></p><ul>	<li>	<p>22,8 cm (Largura) x 22,8 cm (Altura) x 10,1 cm (Profundidade)</p>	</li>	<li>	<p>Alça de mão: 10,1 cm | Alça longa ajustável e removível: até 50,8 cm</p>	</li></ul><p>🌿 <strong>Materiais &amp; Estrutura</strong></p><ul>	<li>	<p>Couro vegano de microfibra com acabamento de luxo</p>	</li>	<li>	<p>Detalhe com logotipo cravejado em cristal</p>	</li>	<li>	<p>Zíper duplo para abertura ampla e prática</p>	</li>	<li>	<p>Forro interno com bolso tipo ""slip""</p>	</li>	<li>	<p>Estrutura rígida que mantém o formato de coração</p>	</li>	<li>	<p>Acompanha alça de mão e alça longa removível</p>	</li></ul><p>💼 <strong>Funcionalidades</strong></p><ul>	<li>	<p>Pode ser usada na mão ou como crossbody</p>	</li>	<li>	<p>Compacta e marcante — ideal para eventos ou looks criativos</p>	</li>	<li>	<p>Acompanha <em>dust bag</em> protetora</p>	</li></ul></div><div>&nbsp;</div>",b72832_cf31d987950f426595d4d48388892ef4~mv2.jpg;b72832_c7d4f7da5f714e8ea6c55e49eee2f834~mv2.jpg;b72832_ca4b311ba4dc4f3a973b52733e241880~mv2.jpg;b72832_179996fdd0124a1ebbb82ded0820b693~mv2.jpg;b72832_882ca4af19704f9bada6eed66c67b19c~mv2.jpg;b72832_1d3afd279bb94be58956f3b72c77c534~mv2.jpg,Vista-se bem!,1eb45cc2,Imported from USA,1984.99,,true,PERCENT,0.0,57,,816.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_99571e5d-69b6-4fd5-bb3b-3a732f9a9f7d,Product,Bolsa Cottontail – Rosa Pétala com Laço Acetinado,"<div><div><p>Um gesto de doçura com alma urbana.</p><p>A Cottontail encanta pela delicadeza do design autoral, com um laço escultural em tom cinza suave sobre o corpo em rosa pétala. Com estrutura firme e acabamento impecável, é a bolsa ideal para momentos em que o charme fala mais alto.</p><p>Feita em couro vegano premium, une estética romântica a um propósito ético — como toda peça que compõe a Curadoria Ferdie.</p><p>• Design exclusivo da marca GUNAS New York<br>• Couro ecológico com acabamento acetinado<br>• Ferragens douradas elegantes<br>• Acompanha dust bag</p><p><em>Parte da coleção “Elegância Consciente” – beleza com alma e propósito.</em></p><p>&nbsp;</p><p>📐 <strong>Dimensões</strong></p><ul>	<li>	<p>25,4 cm (Largura) x 20,3 cm (Altura) x 11,4 cm (Profundidade)</p>	</li>	<li>	<p>Alça de mão: 12,7 cm | Alça longa ajustável e removível: até 50,8 cm</p>	</li></ul><p>🌿 <strong>Materiais &amp; Estrutura</strong></p><ul>	<li>	<p>Couro vegano premium em microfibra com toque de luxo</p>	</li>	<li>	<p>Forro interno com divisória central com zíper</p>	</li>	<li>	<p>Bolso interno com zíper para organização segura</p>	</li>	<li>	<p>Pés metálicos na base para maior durabilidade</p>	</li>	<li>	<p>Ferragens douradas com acabamento polido</p>	</li>	<li>	<p>Acompanha dust bag protetora personalizada</p>	</li></ul><p>💼 <strong>Funcionalidades</strong></p><ul>	<li>	<p>Estrutura firme e compacta para uso diário ou ocasiões especiais</p>	</li>	<li>	<p>Alça longa removível para uso transversal ou no ombro</p>	</li>	<li>	<p>Alça de mão rígida, perfeita para looks refinados</p>	</li>	<li>	<p>Design com laço escultural fixo, assinatura da peça</p>	</li></ul></div></div><div>&nbsp;</div>",b72832_51305465228c4380a74d2bf9c47f189e~mv2.jpg;b72832_dac59d3c0e7e4fbba8bab179bad5157f~mv2.jpg;b72832_5e8fdf0aff0d47e0a1de585b27058405~mv2.jpg;b72832_c186d2b0408e42faa7d459e9709d97a2~mv2.jpg;b72832_ed2fdfadbe794bb293be046c48ee492f~mv2.jpg;b72832_396674efebb942f6afa920cd78a43377~mv2.jpg;b72832_f4246b44ab1449ba8de3c553ee4525f0~mv2.jpg;b72832_99f6bcc2bfe04572ab98bf9d317500a5~mv2.jpg,Vista-se bem!,abbd1687#5,Imported from USA,1974.99,,true,PERCENT,0.0,21,,812.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2e436ce6-ceaf-4832-ba85-9b7414fbb07d,Product,Bolsa RUTH – Canvas Vegano Off-White (GUNAS New York),"<p><span style=""background-color: transparent;"">Sofisticação consciente com assinatura de design nova-iorquina.</span></p><p>A RUTH é mais que uma tote bag: é um manifesto de estilo e propósito. Feita com materiais veganos premium, apresenta alças trançadas em dourado e couro ecológico, além da emblemática estampa circular “LOVE PLANET, LOVE ANIMALS, LOVE PEOPLE”.</p><p>Ideal para mulheres que caminham com elegância e propósito.</p><p>• Design autoral GUNAS – NY<br>• Produção ética e livre de crueldade<br>• Tecido canvas premium com detalhes em couro vegano<br>• Importada com exclusividade pela Curadoria Ferdie</p><p><em>Parte da seleção “Elegância com Alma” – peças que carregam valores.</em></p><div><p>&nbsp;</p><p>📐 Dimensões</p><ul>	<li>	<p>40,6 cm (Largura) x 28 cm (Altura) x 11,4 cm (Profundidade)</p>	</li>	<li>	<p>Alça curta: 17,8 cm | Alça longa removível: 40,6 cm</p>	</li></ul><p>🌿 Materiais &amp; Acabamento</p><ul>	<li>	<p>Corpo em lona de algodão orgânico (canvas)</p>	</li>	<li>	<p>Forro em camurça vegana macia</p>	</li>	<li>	<p>Ferragens recicladas com banho de ouro 18K</p>	</li>	<li>	<p>Alça removível com corrente decorativa</p>	</li></ul><p>📦 Funcionalidades</p><ul>	<li>	<p>Bolso interno com zíper + compartimentos abertos</p>	</li>	<li>	<p>Acompanha dust bag protetora</p>	</li>	<li>	<p>Design exclusivo da marca GUNAS NEW YORK</p>	</li></ul></div>",b72832_49a6970ffe634ee090b637f9a2abed02~mv2.jpg;b72832_89b9ff856a77428196300657acc92958~mv2.jpg;b72832_b6a0aa1cc58b4cb1931e6feaf4b06925~mv2.jpg;b72832_3af9433ec5ca4eaa97af17e8e46b95a3~mv2.jpg;b72832_d1c0a0746c5b4a87a0ad2aaa998b01a0~mv2.jpg,Vista-se bem!,c171b724,Imported from USA,1974.99,,true,PERCENT,0.0,20,,812.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8d3b31a7-5991-417c-aec4-00a73108e502,Product,Calmôr – Caneca de Cerâmica com Base Aquecedora 55 °C,"<p>Uma pausa aquecida, com tecnologia e elegância.</p><p><strong>Calmôr</strong> une forma e função em uma peça que aquece por dentro e por fora. Com acabamento esmaltado, colher dourada e base elétrica que mantém sua bebida sempre na temperatura ideal (55 °C), esta caneca convida à pausa, ao silêncio e ao bem-estar. Um objeto de desejo que transforma o cotidiano em ritual — seja para trabalho, leitura ou momentos só seus.</p><p><strong>O Conceito</strong><br>Calmôr é mais que uma caneca – é um convite ao silêncio e ao bem-estar. Seu nome une calor e afeto em um ritual moderno de autocuidado.</p><p><strong>Como Funciona</strong><br>A base aquecedora mantém a temperatura da bebida constante (55 °C), sem ferver, ideal para longas pausas de leitura, trabalho ou contemplação.</p><p><strong>Detalhes Técnicos</strong><br>• Caneca em cerâmica esmaltada<br>• Base elétrica inteligente (55 °C fixos)<br>• Colher decorativa dourada inclusa<br>• Plug com padrão USB ou tomada (especificar se necessário)</p><p><strong>Indicado Para</strong><br>Cafés, chás, achocolatados ou qualquer pausa que mereça atenção e aconchego.</p><p>&nbsp;</p><p><strong>• Importado via Curadoria Ferdie</strong></p>",b72832_0fb3c28ca47c40e6a668aad7e9b6343e~mv2.jpg;b72832_d3ca295879684e70818ecae0b73dd737~mv2.jpg;b72832_ad005672933c4792ae06fb59d13de32f~mv2.jpg;b72832_c2074bff6f6d41e6ae24539363a0fb12~mv2.jpg;b72832_7d0be8157c9744f5bb96f37fa873da92~mv2.jpg;b72832_a4ed95abbd4d46acb06ad47ced2134b1~mv2.jpg;b72832_24de7da37fac41bbb594fe93c150cc09~mv2.jpg,Art de la Table – Curadoria Ferdie,,Imported from USA,550.99,,true,PERCENT,0.0,0,,,Color,DROP_DOWN,Green;White,,,,,,,,,,,,,,,,Seleção Internacional,"<p>Importado com exclusividade pela Curadoria Ferdie.<br>
Entrega estimada: 15 a 30 dias úteis, conforme logística internacional.</p>
",,,,,,,,,,,,,,,,,
product_8d3b31a7-5991-417c-aec4-00a73108e502,Variant,,,,,D0101HITGBG-Green,,,,true,,,1000,,262.96,,,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8d3b31a7-5991-417c-aec4-00a73108e502,Variant,,,,,D0101HITGBY-White,,,,true,,,999,,262.96,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1f8d6a23-5fd3-c60e-747f-c961d5a0e50a,Product,🍼 Pingente Maternidade,"<p>🍼 <strong>Pingente Maternidade</strong><br>Prata 925 com banho de ouro 18k<br>Duas apatitas neon cravadas individualmente (aproximadamente 0,22 quilates)</p><p>Amor que envolve e acolhe.<br>O Pingente Maternidade representa o laço eterno entre mãe e filho. A cena delicada da mamãe coala protegendo seu filhote transmite ternura, presença e cuidado profundo — um gesto de amor transformado em joia.</p><p>Duas apatitas neon cravadas individualmente<br>(aproximadamente 0,22 quilates)</p><p>Estrutura em prata 925 com banho de ouro 18k</p><p>Parte da linha Presentes Ferdie: alma e vida, juntos</p><p>Acompanha embalagem premium, cartão-poema e certificado interno&nbsp;</p><p>“Ser mãe é ser casa, mesmo sem paredes.” — Ferdie</p>",b72832_0d7bb560f147445f82b25ffbcf6abb22~mv2.png;b72832_3bfab2bd991f41318fc1cda00d2986b5~mv2.jpg;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Doce Aurora,,,980.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_2e0067aa-8f39-66c4-a3e9-629048537064,Product,💍Anel Doce Aurora – Safira Azul (filho),"<p><strong>Prata 925 com banho de ródio</strong><br><strong>Safira azul natural lapidação brilhante (aproximadamente 0,25 quilates)</strong></p><p><strong>Afeto que floresce.</strong><br>O Anel Doce Aurora – Safira Azul traduz o amor materno em forma de flor. As pétalas representam os braços da mãe em delicado acolhimento, envolvendo seu filho — simbolizado pela safira azul no centro. Uma joia sensível e atemporal, feita para tocar corações.</p><p><strong>Safira azul natural lapidação brilhante</strong><br>(aproximadamente 0,25 quilates)</p><p>Flor em relevo com acabamento acetinado<br>Aro liso e polido em prata 925 com banho de ródio</p><p><strong>Parte da linha Presentes Ferdie: alma e vida, juntos</strong></p><p>Acompanha embalagem premium, cartão-poema e certificado interno numerado</p><p>“A consciência é gentil, luxuosa e amorosa.” — Ferdie</p>",b72832_3f4fb849fbb144a2826c37b0d0b663d5~mv2.png;b72832_d335c58e570243d4ab3c87c9a184e442~mv2.png;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Doce Aurora,,,860.0,,true,PERCENT,0.0,InStock,,,Tamanho,DROP_DOWN,09Brasil;10Brasil;11Brasil;12Brasil;13 Brasil;14 Brasil;15 Brasil;16 Brasil;17 Brasil;18 Brasil;19 Brasil;20 Brasil;21 Brasil;22 Brasil;23 Brasil,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p>Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.<br>
Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.<br>
Acompanha <strong>certificado exclusivo</strong> e uma <strong>carta-poema única</strong>, criada especialmente para cada pedido.</p>
",,,,,,,,,,,,,,,,,Ferdie
product_edc0f364-5200-4b46-78ab-e2e3eee85576,Product,💍 Anel Doce Aurora – Safira Rosa (filha),"<p>Prata 925 com banho de ródio<br>Turmalina rosa natural lapidação brilhante (aproximadamente 0,25 quilates)</p><p>Afeto que floresce.<br>O Anel Doce Aurora traduz o amor materno em forma de flor. As pétalas representam os braços da mãe em delicado acolhimento, envolvendo sua filha — simbolizada pela turmalina rosa no centro. Uma joia sensível e atemporal, feita para tocar corações.</p><p>Turmalina rosa natural lapidação brilhante<br>(aproximadamente 0,25 quilates)</p><p>Flor em relevo com acabamento acetinado<br>Aro liso em prata 925 com banho de ródio</p><p>Parte da linha <strong>Presentes Ferdie: alma e vida, juntos</strong></p><p>Acompanha embalagem premium, cartão-poema e certificado interno numerado</p><p><strong>“A consciência é gentil, luxuosa e amorosa.” — Ferdie</strong></p>",b72832_35d129e3ffec41fa9242c89e2d665681~mv2.png;b72832_49c178ffef7c446fb23787931c2c68ac~mv2.png;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Doce Aurora,,,860.0,,true,PERCENT,0.0,InStock,,,Tamanho,DROP_DOWN,09Brasil;10Brasil;11Brasil;12Brasil;13 Brasil;14 Brasil;15 Brasil;16 Brasil;17 Brasil;18 Brasil;19 Brasil;20 Brasil;21 Brasil;22 Brasil;23 Brasil,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p>Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.<br>
Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.<br>
Acompanha <strong>certificado exclusivo</strong> e uma <strong>carta-poema única</strong>, criada especialmente para cada pedido.</p>
",,,,,,,,,,,,,,,,,Ferdie
product_b6e49bc2-1c12-e72c-cc01-a94e32c3707f,Product,👦 Pingente Menino – Doce Aurora,"<p><strong>Prata 925 com banho de ródio</strong><br><strong>Safiras azuis naturais em micro pavê (~0,25 ct)</strong></p><p><strong>Delicadeza em miniatura.</strong><br>O Pingente Menino – <em>Doce Aurora</em> simboliza o amor protetor e vibrante entre mãe e filho. Seu boné cravejado com safiras azuis naturais transmite alegria, presença e força gentil — um gesto de carinho eterno, transformado em joia.</p><p>Safiras azuis naturais em micro pavê<br>(aproximadamente 0,25 quilates)<br>Estrutura em prata 925 com banho de ródio</p><p><em>O pingente é vendido separadamente, sem corrente, permitindo que cada mãe escolha como deseja trazê-lo junto ao coração.</em></p><p>Parte da linha <strong>Presentes Ferdie</strong>: alma e vida, juntos<br>Acompanha embalagem premium, cartão-poema e certificado interno numerado</p><p><strong>“A consciência é gentil, luxuosa e amorosa.” — Ferdie</strong></p>",b72832_cc5208782d7f44428eb58c43c90a39d1~mv2.png;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Doce Aurora,,,860.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_043ea647-4392-6f8f-c65c-cb430051c47a,Product,👧 Pingente Menina – Doce Aurora,"<p><strong>Prata 925 com banho de ródio</strong><br><strong>Turmalinas rosas naturais em micro pavê (~0,25 ct)</strong></p><p><strong>Delicadeza em miniatura.</strong><br>O Pingente Menina – <em>Doce Aurora</em> carrega o encanto da infância e a ternura da maternidade. Seu vestidinho cravejado com turmalinas rosas representa o afeto puro que só cresce. Um presente simbólico, feito para emocionar mães de meninas com beleza e amor.</p><p>Turmalinas rosas naturais em micro pavê (~0,25 ct total)<br>Estrutura em prata 925 com banho de ródio</p><p><em>O pingente é vendido separadamente, sem corrente, permitindo que cada mãe escolha como deseja trazê-lo junto ao coração.</em></p><p>Parte da linha <strong>Presentes Ferdie</strong>: alma e vida, juntos<br>Acompanha embalagem premium, cartão-poema e certificado interno numerado</p><p><strong>“A consciência é gentil, luxuosa e amorosa.” — Ferdie</strong></p>",b72832_dc048520b8d441b99e6555fdfd99eea6~mv2.png;b72832_795f9357cc70449bb91c356cc8947142;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Doce Aurora,,,860.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_1473c7e4-563f-44c9-86a8-1ccecd2b8e20,Product,💗 Bracelete Doce Promessa,"<p><strong>Prata 925 com banho de ródio, safira rosa natural (~5 mm / ~0,50 ct) e topázios brancos naturais</strong></p><p>Delicadeza em forma de gesto.<br>O <strong>Bracelete Doce Promessa</strong> traz o brilho suave de uma safira rosa central — símbolo de ternura e afeto — acompanhada por pequenos topázios brancos, como se cada um sussurrasse: “estou aqui”. Uma joia feita para tocar com leveza e emocionar com verdade.</p><ul>	<li>	<p>Safira rosa natural lapidação redonda (~5 mm / ~0,50 ct)</p>	</li>	<li>	<p>Três topázios brancos naturais lapidação brilhante</p>	</li>	<li>	<p>Estrutura rígida em prata 925 com banho de ródio</p>	</li>	<li>	<p>Extensor delicado com esfera de acabamento</p>	</li>	<li>	<p>Parte da linha <strong>Presentes Ferdie: alma e vida, juntos</strong></p>	</li>	<li>	<p>Acompanha embalagem premium, cartão-poema e certificado interno numerado</p>	</li></ul><p><em>“A consciência é gentil, luxuosa e amorosa.”</em> — Ferdie</p>",b72832_7e04900c4dfe4a75b1ad498629179b0a~mv2.png;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Presentes Ferdie Safira Rosa,,,949.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
product_9a630734-5f2b-8ab7-d269-43cf6e2d9622,Product,💗 Brincos Doce Promessa,"<p><strong>Par em prata 925 com banho de ródio, safiras rosas naturais (~4,5 mm / ~0,40 ct cada) e topázios brancos</strong></p><p>Como um sussurro de afeto que brilha em silêncio.<br>Os <strong>Brincos Doce Promessa</strong> trazem a suavidade da safira rosa envolta em um halo de topázios brancos — um gesto que fala sem dizer, feito para quem entende a linguagem do amor gentil.</p><ul>	<li>	<p>Par de brincos pendentes com safiras rosas (~4,5 mm / ~0,40 ct cada)</p>	</li>	<li>	<p>Cravejamento em topázios brancos naturais</p>	</li>	<li>	<p>Estrutura em prata 925 com banho de ródio</p>	</li>	<li>	<p>Ganchos delicados e seguros, ideais para ocasiões especiais ou uso refinado</p>	</li>	<li>	<p>Parte da linha <strong>Presentes Ferdie: alma e vida, juntos</strong></p>	</li>	<li>	<p>Acompanha embalagem premium, cartão-poema e certificado interno numerado</p>	</li></ul><p><em>“A consciência é gentil, luxuosa e amorosa.”</em> — Ferdie</p>",b72832_01cbfb4731ef444cab1cd35e68b38b11~mv2.png;b72832_aa930b8070924ddf8df91c9aa2e641da~mv2.png,Presentes Ferdie Safira Rosa,,,1129.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,✨ Confecção Sob Medida,"<p dir=""ltr""> Cada joia Ferdie é confeccionada individualmente para você — com atenção, precisão e alma.</p><p dir=""ltr"">Esse processo artesanal garante autenticidade, controle de qualidade e a beleza única que só uma peça feita com propósito pode carregar.</p><p dir=""ltr"">Acompanha<strong> certificado exclusivo</strong> e uma <strong>carta-poema</strong> única, criada especialmente para cada pedido.</p>",,,,,,,,,,,,,,,,,Ferdie
